Lat,Lon,HDI,Lake_ID,District,State
25.53950879,86.37370595,0.560272988,1291,KHAGARIA,BIHAR
23.38746337,78.94388992,0.580422579,1292,SAGAR,MADHYA_PRADESH
15.81038677,74.70609081,0.621977742,1293,BELAGAVI,KARNATAKA
11.23125,79.80825,0.700249087,1294,NAGAPATTINAM,TAMIL_NADU
25.82419448,86.23907443,0.555658986,1295,DARBHANGA,BIHAR
21.95203614,69.87988511,0.604998151,1296,DEVBHUMI_DWARKA,GUJARAT
24.443204,76.04957045,0.67746811,1297,JHALAWAR,RAJASTHAN
25.99542296,75.01673243,0.584951047,1298,AJMER,RAJASTHAN
22.67692396,88.76335919,0.601687919,1299,NORTH_TWENTY_FOUR_PARGANAS,WEST_BENGAL
14.98392232,80.03279537,0.639848135,1300,POTTI_SRIRAMULU_NELLORE,ANDHRA_PRADESH
8.50153732,77.65675968,0.666175141,1301,TIRUNELVELI,TAMIL_NADU
23.86673723,76.29214232,0.598816715,1302,AGAR_MALWA,MADHYA_PRADESH
9.415244219,76.52890007,0.777018011,1303,KOTTAYAM,KERALA
25.59365465,75.49553365,0.655026511,1304,BUNDI,RAJASTHAN
24.40269907,71.33881459,0.518698707,1305,BANAS_KANTHA,GUJARAT
27.22892412,76.42411147,0.623326823,1306,ALWAR,RAJASTHAN
9.342167802,77.97404173,0.701293639,1307,VIRUDHUNAGAR,TAMIL_NADU
26.29323494,84.89049929,0.595880133,1308,MUZAFFARPUR,BIHAR
32.67357772,76.04361309,0.665200909,1309,CHAMBA,HIMACHAL_PRADESH
21.23087722,80.22317822,0.580473513,1310,GONDIA,MAHARASHTRA
10.58399825,77.96950146,0.673603969,1311,DINDIGUL,TAMIL_NADU
25.41973843,85.45979206,0.613519648,1312,NALANDA,BIHAR
16.5274371,76.65541405,0.6220401,1313,YADGIR,KARNATAKA
8.871113913,77.80102453,0.668428255,1314,TIRUNELVELI,TAMIL_NADU
9.392012549,76.46466549,0.689126655,1315,ALAPPUZHA,KERALA
20.88549438,74.72738532,0.734302762,1316,DHULE,MAHARASHTRA
18.628,77.467625,0.628390987,1317,NANDED,MAHARASHTRA
14.87786007,79.99855383,0.637378042,1318,POTTI_SRIRAMULU_NELLORE,ANDHRA_PRADESH
23.98767557,88.12094866,0.627870939,1319,MURSHIDABAD,WEST_BENGAL
16.22479138,77.77318657,0.63056507,1320,JOGULAMBA_GADWAL,TELANGANA
22.25771392,75.83874796,0.606986835,1321,WEST_NIMAR,MADHYA_PRADESH
25.65135821,85.7133759,0.596186326,1322,SAMASTIPUR,BIHAR
25.66110548,81.4982055,0.566781456,1323,PRATAPGARH,UTTAR_PRADESH
19.63744764,74.02434925,0.638380374,1324,AHAMADNAGAR,MAHARASHTRA
18.25415382,76.10333343,0.632762504,1325,USMANABAD,MAHARASHTRA
25.98984559,86.28314458,0.570337584,1326,DARBHANGA,BIHAR
13.93062947,80.02047568,0.61115362,1327,POTTI_SRIRAMULU_NELLORE,ANDHRA_PRADESH
22.98227463,72.08740023,0.571538373,1328,AHMADABAD,GUJARAT
19.8630592,85.68315257,0.623406796,1329,PURI,ODISHA
21.16491565,74.36908903,0.621269561,1330,DHULE,MAHARASHTRA
18.47210583,77.47840228,0.621292529,1331,NANDED,MAHARASHTRA
14.43323661,76.51449615,0.645411285,1332,CHITRADURGA,KARNATAKA
25.3670083,79.03746253,0.582214815,1333,JHANSI,UTTAR_PRADESH
17.82032039,77.82596828,0.616619351,1334,SANGAREDDY,TELANGANA
19.95810272,85.02436192,0.557585597,1335,NAYAGARH,ODISHA
16.594375,81.2061875,0.676993412,1336,KRISHNA,ANDHRA_PRADESH
26.25270202,92.15714702,0.550622193,1337,MARIGAON,ASSAM
22.2830736,69.38464958,0.542593951,1338,DEVBHUMI_DWARKA,GUJARAT
19.87756879,85.66948115,0.623406796,1339,PURI,ODISHA
23.92080825,76.54262204,0.577871243,1340,RAJGARH,MADHYA_PRADESH
14.24309943,79.97997855,0.616644165,1341,POTTI_SRIRAMULU_NELLORE,ANDHRA_PRADESH
22.30385935,70.84997389,0.704175838,1342,RAJKOT,GUJARAT
12.62535512,79.53041762,0.678919159,1343,TIRUVANNAMALAI,TAMIL_NADU
12.95900583,76.90057575,0.656784119,1344,TUMAKURU,KARNATAKA
13.11292285,80.01795349,0.715099254,1345,TIRUVALLUR,TAMIL_NADU
12.90326064,80.03607292,0.731134084,1346,KANCHIPURAM,TAMIL_NADU
21.08275,74.08975,0.589463831,1347,DHULE,MAHARASHTRA
25.00392572,76.81356329,0.650441624,1348,BARAN,RAJASTHAN
25.5823406,86.3096537,0.560368749,1349,KHAGARIA,BIHAR
22.00269597,85.33233885,0.64721168,1350,KEONJHAR_KENDUJHAR,ODISHA
22.78461558,87.71663668,0.59348296,1351,PASCHIM_MEDINIPUR,WEST_BENGAL
23.30341471,76.80344184,0.610643147,1352,SHAJAPUR,MADHYA_PRADESH
13.236625,75.2245,0.597768638,1353,CHIKKAMAGALURU,KARNATAKA
34.35494401,74.64867118,0.6918266,1354,BANDIPURA,JAMMU_AND_KASHMIR
21.34458121,70.7114404,0.6744604,1355,JUNAGADH,GUJARAT
18.16642298,80.51259454,0.569166454,1356,MULUGU,TELANGANA
24.98288681,74.33447777,0.678334202,1357,CHITTAURGARH,RAJASTHAN
12.5996236,77.01848484,0.686547462,1358,MANDYA,KARNATAKA
21.35980082,69.93119784,0.622945678,1359,PORBANDAR,GUJARAT
10.17963571,79.17864046,0.64027205,1360,THANJAVUR,TAMIL_NADU
21.35737309,74.46236341,0.626506526,1361,NANDURBAR,MAHARASHTRA
19.651875,73.6376875,0.628640397,1362,NASHIK,MAHARASHTRA
20.43941935,75.94094635,0.629763665,1363,JALNA,MAHARASHTRA
23.28249579,77.53380448,0.646209985,1364,BHOPAL,MADHYA_PRADESH
17.140869,81.75923018,0.636157864,1365,EAST_GODAVARI,ANDHRA_PRADESH
14.15915765,79.38840855,0.59526669,1366,Y_S_R_KADAPA,ANDHRA_PRADESH
9.332390949,77.74038303,0.649434266,1367,VIRUDHUNAGAR,TAMIL_NADU
21.98565113,70.02662892,0.61825641,1368,JAMNAGAR,GUJARAT
24.86681972,92.65685026,0.569847104,1369,CACHAR,ASSAM
14.32107144,77.59705016,0.597406637,1370,ANANTAPUR,ANDHRA_PRADESH
22.89673881,73.29274738,0.599701948,1371,KHEDA,GUJARAT
10.52134516,76.14218834,0.798452158,1372,TRISSUR,KERALA
9.450125,76.50975,0.777018011,1373,KOTTAYAM,KERALA
14.76660399,75.38603636,0.685739814,1374,HAVERI,KARNATAKA
25.91081607,85.34005655,0.611275101,1375,VAISHALI,BIHAR
25.435375,85.3088125,0.610129295,1376,PATNA,BIHAR
23.59827067,69.40155993,0.51143914,1377,KACHCHH,GUJARAT
20.9152972,79.18309411,0.621291812,1378,NAGPUR,MAHARASHTRA
25.40491178,87.11382017,0.583421623,1379,BHAGALPUR,BIHAR
20.4095,76.692,0.621960228,1380,BULDHANA,MAHARASHTRA
23.66435838,68.66960361,0.466580257,1381,KACHCHH,GUJARAT
23.20234338,77.8907237,0.5597861,1382,RAISEN,MADHYA_PRADESH
18.95892027,75.62406987,0.617093429,1383,BID,MAHARASHTRA
24.93854151,82.43628507,0.549176261,1384,MIRZAPUR,UTTAR_PRADESH
18.75025,79.420125,0.698736921,1385,PEDDAPALLI,TELANGANA
21.17218538,81.36424469,0.752372764,1386,DURG,CHHATTISGARH
16.02137189,76.54633372,0.645902081,1387,RAICHUR,KARNATAKA
20.35482651,86.74387431,0.58808954,1388,KENDRAPARHA,ODISHA
24.5905742,77.79847241,0.60299,1389,ASHOKNAGAR,MADHYA_PRADESH
24.06196898,83.80393953,0.520102017,1390,GARHWA,JHARKHAND
16.739,81.2889375,0.645468763,1391,WEST_GODAVARI,ANDHRA_PRADESH
22.12639772,87.66299578,0.545097586,1392,PASCHIM_MEDINIPUR,WEST_BENGAL
23.53872217,69.76420603,,1393,KACHCHH,GUJARAT
21.76662607,83.90809872,0.63043478,1394,JHARSUGUDA,ODISHA
25.43725,77.71125,0.577112685,1395,SHIVPURI,MADHYA_PRADESH
15.1682945,79.80936204,0.571257364,1396,PRAKASAM,ANDHRA_PRADESH
13.20902216,77.06511714,0.653667531,1397,TUMAKURU,KARNATAKA
19.9360392,74.89036956,0.625444555,1398,AURANGABAD,MAHARASHTRA
23.22926359,85.07704724,0.550352703,1399,RANCHI,JHARKHAND
17.06714623,77.63970981,0.642179404,1400,VIKARABAD,TELANGANA
23.64243033,79.85396567,0.506926366,1401,DAMOH,MADHYA_PRADESH
12.08179314,77.20062685,0.641665182,1402,CHAMARAJANAGAR,KARNATAKA
10.78347957,77.41175202,0.642851387,1403,TIRUPPUR,TAMIL_NADU
25.33098173,87.0308274,0.609048311,1404,BHAGALPUR,BIHAR
24.77433867,73.79194555,0.677425133,1405,UDAIPUR,RAJASTHAN
12.89370744,77.33126628,0.640093528,1406,RAMANAGARAM,KARNATAKA
23.2133205,75.83987111,0.587689336,1407,UJJAIN,MADHYA_PRADESH
19.89609679,85.69793042,0.61857911,1408,PURI,ODISHA
13.73671956,79.65906526,0.639162349,1409,CHITTOOR,ANDHRA_PRADESH
16.13011868,78.10149939,0.590131894,1410,WANAPARTHY,TELANGANA
22.63456929,88.54736647,0.663333185,1411,NORTH_TWENTY_FOUR_PARGANAS,WEST_BENGAL
14.88484412,80.058982,0.609576934,1412,POTTI_SRIRAMULU_NELLORE,ANDHRA_PRADESH
22.32254003,69.11822689,0.571791835,1413,DEVBHUMI_DWARKA,GUJARAT
23.70093416,88.42971657,0.588936035,1414,NADIA,WEST_BENGAL
12.70431985,79.86287375,0.667695912,1415,KANCHIPURAM,TAMIL_NADU
20.26214943,73.95390534,0.655160543,1416,NASHIK,MAHARASHTRA
18.55188675,79.86369406,0.548762529,1417,JAYASHANKAR_BHUPALAPALLY,TELANGANA
18.76863775,77.31777808,0.657970206,1418,NANDED,MAHARASHTRA
12.91218802,79.09847771,0.689701958,1419,VELLORE,TAMIL_NADU
29.29354154,74.02968226,0.512748171,1420,HANUMANGARH,RAJASTHAN
20.39000281,75.31680873,0.593119933,1421,AURANGABAD,MAHARASHTRA
10.84426361,76.85371138,0.682824094,1422,COIMBATORE,TAMIL_NADU
9.314947318,78.84112859,0.700501123,1423,RAMANATHAPURAM,TAMIL_NADU
23.85006748,76.58664699,0.589354878,1424,RAJGARH,MADHYA_PRADESH
22.09405377,71.57740097,0.586441008,1425,BOTAD,GUJARAT
26.16154562,85.08082147,0.550453689,1426,MUZAFFARPUR,BIHAR
24.38131561,77.87312754,0.58630565,1427,ASHOKNAGAR,MADHYA_PRADESH
13.33271801,80.31946686,0.758642016,1428,TIRUVALLUR,TAMIL_NADU
13.21686768,77.44276045,0.614052773,1429,BENGALURU_RURAL,KARNATAKA
10.73672097,79.83154835,0.712747469,1430,NAGAPATTINAM,TAMIL_NADU
13.71382613,79.93030018,0.634180659,1431,POTTI_SRIRAMULU_NELLORE,ANDHRA_PRADESH
17.04098088,75.00179407,0.650781923,1432,SANGLI,MAHARASHTRA
24.10223359,88.02642595,0.626186971,1433,MURSHIDABAD,WEST_BENGAL
17.00758251,77.55041471,0.644948523,1434,VIKARABAD,TELANGANA
14.30579759,77.64665994,0.606436867,1435,ANANTAPUR,ANDHRA_PRADESH
24.68961576,78.53800211,0.538037647,1436,LALITPUR,UTTAR_PRADESH
19.97479035,84.46502226,0.574124641,1437,GANJAM,ODISHA
25.17289255,75.35400422,0.693779021,1438,BHILWARA,RAJASTHAN
20.08126419,78.63571759,0.594980061,1439,YAVATMAL,MAHARASHTRA
21.93444341,79.97140035,0.592571275,1440,BALAGHAT,MADHYA_PRADESH
12.51030102,76.99053122,0.710219626,1441,MANDYA,KARNATAKA
18.740375,73.396125,0.727289296,1442,PUNE,MAHARASHTRA
23.638375,88.29925,0.655929332,1443,NADIA,WEST_BENGAL
15.17198594,78.93766688,0.647171324,1444,Y_S_R_KADAPA,ANDHRA_PRADESH
14.80753047,76.23943237,0.715942372,1445,BALLARI,KARNATAKA
25.28811277,79.80273013,0.587853524,1446,MAHOBA,UTTAR_PRADESH
21.1965003,70.66893506,0.566264864,1447,JUNAGADH,GUJARAT
25.12534912,88.27615216,0.542831542,1448,MALDAH,WEST_BENGAL
22.94640272,72.08772127,0.571955977,1449,AHMADABAD,GUJARAT
14.82511516,80.01821874,0.609576934,1450,POTTI_SRIRAMULU_NELLORE,ANDHRA_PRADESH
11.20629671,79.41878973,0.684585831,1451,ARIYALUR,TAMIL_NADU
24.653375,93.885875,0.665644433,1452,IMPHAL_WEST,MANIPUR
14.44836481,77.71844885,0.647281953,1453,ANANTAPUR,ANDHRA_PRADESH
19.926875,85.60375,0.615271332,1454,PURI,ODISHA
18.89739865,79.07125965,0.60827923,1455,JAGTIAL,TELANGANA
18.33774303,79.77715216,0.606034582,1456,JAYASHANKAR_BHUPALAPALLY,TELANGANA
13.38526732,77.06564984,0.716695366,1457,TUMAKURU,KARNATAKA
22.582919,75.67338608,0.665062906,1458,DHAR,MADHYA_PRADESH
14.02708488,77.03304935,0.620320756,1459,ANANTAPUR,ANDHRA_PRADESH
22.42541512,88.78052245,0.59879407,1460,NORTH_TWENTY_FOUR_PARGANAS,WEST_BENGAL
15.20696559,78.6511559,0.595626922,1461,KURNOOL,ANDHRA_PRADESH
26.28675,76.8176875,0.627990433,1462,KARAULI,RAJASTHAN
25.04052628,86.29899625,0.533591398,1463,JAMUI,BIHAR
23.5399263,88.60276663,0.601362142,1464,NADIA,WEST_BENGAL
12.62659825,79.45659372,0.592290307,1465,TIRUVANNAMALAI,TAMIL_NADU
18.761125,79.40906174,0.698736921,1466,PEDDAPALLI,TELANGANA
24.71988871,73.20628609,0.589907025,1467,UDAIPUR,RAJASTHAN
12.93504617,77.66798828,0.745436461,1468,BENGALURU_URBAN,KARNATAKA
21.78734541,84.84361655,0.552695365,1469,SUNDARGARH,ODISHA
24.63930937,92.57555725,0.658230505,1470,HAILAKANDI,ASSAM
22.50673067,87.71432895,0.589950351,1471,PASCHIM_MEDINIPUR,WEST_BENGAL
13.6952917,80.05848585,0.659194972,1472,POTTI_SRIRAMULU_NELLORE,ANDHRA_PRADESH
24.46199924,78.09003271,0.657479047,1473,ASHOKNAGAR,MADHYA_PRADESH
26.2716328,75.82996706,0.583482393,1474,TONK,RAJASTHAN
27.75740176,75.9598285,0.656517679,1475,SIKAR,RAJASTHAN
23.568125,88.580125,0.607960989,1476,NADIA,WEST_BENGAL
27.462625,71.413625,0.512021242,1477,JAISALMER,RAJASTHAN
21.90522007,71.34903428,0.56903334,1478,AMRELI,GUJARAT
18.9434952,75.12224087,0.662815873,1479,BID,MAHARASHTRA
12.10220644,77.06105271,0.669475702,1480,CHAMARAJANAGAR,KARNATAKA
25.95592082,74.74546975,0.631186341,1481,AJMER,RAJASTHAN
24.86088615,77.01266596,0.527429764,1482,GUNA,MADHYA_PRADESH
9.653868395,76.48507612,0.707328371,1483,KOTTAYAM,KERALA
22.58937252,88.81865165,0.606658377,1484,NORTH_TWENTY_FOUR_PARGANAS,WEST_BENGAL
18.77999963,82.89437903,0.670746956,1485,KORAPUT,ODISHA
15.15658079,76.85036351,0.710322386,1486,BALLARI,KARNATAKA
17.820244,78.0696566,0.642225069,1487,SANGAREDDY,TELANGANA
26.27421278,85.01197694,0.562116184,1488,MUZAFFARPUR,BIHAR
16.83213287,79.78857067,0.620624144,1489,SURYAPET,TELANGANA
23.21416449,75.10763008,0.613519596,1490,RATLAM,MADHYA_PRADESH
20.70134755,73.28589844,0.556229339,1491,NAVSARI,GUJARAT
9.354806757,76.40276929,0.71407109,1492,ALAPPUZHA,KERALA
24.20347856,88.65287097,0.596110472,1493,MURSHIDABAD,WEST_BENGAL
20.84145756,77.90878683,0.672195038,1494,AMARAVATI,MAHARASHTRA
25.33441035,87.76147828,0.557091284,1495,KATIHAR,BIHAR
17.39645253,76.76668512,0.64101321,1496,KALABURAGI,KARNATAKA
14.74434639,78.13817059,0.591038116,1497,Y_S_R_KADAPA,ANDHRA_PRADESH
22.94225,83.027125,0.622456252,1498,SURGUJA,CHHATTISGARH
26.8739118,83.86012764,0.602166652,1499,KUSHINAGAR,UTTAR_PRADESH
21.62397295,71.73625581,0.580355082,1500,BHAVNAGAR,GUJARAT
29.27674375,74.0190138,0.512021242,1501,GANGANAGAR,RAJASTHAN
22.97619912,73.93581491,0.594479586,1502,DAHOD,GUJARAT
22.61495501,70.61922223,0.591280535,1503,MORBI,GUJARAT
15.32066753,74.00153425,0.787175002,1504,SOUTH_GOA,GOA
23.9432513,88.34917712,0.599005032,1505,MURSHIDABAD,WEST_BENGAL
21.23514272,71.68265312,0.606770271,1506,BHAVNAGAR,GUJARAT
15.84627955,77.68497012,0.626794185,1507,KURNOOL,ANDHRA_PRADESH
13.23192199,76.70973914,0.67481118,1508,TUMAKURU,KARNATAKA
10.50717356,76.5368252,0.719972198,1509,PALAKKAD,KERALA
34.24725,74.67025,0.717674206,1510,BANDIPURA,JAMMU_AND_KASHMIR
11.73522321,79.31858305,0.651127732,1511,KALLAKKURICHI,TAMIL_NADU
22.00244327,87.61626898,0.586192966,1512,PURBA_MEDINIPUR,WEST_BENGAL
22.05224325,86.70922942,0.597600135,1513,MAYURBHANJ,ODISHA
10.02087782,77.2021556,0.655374397,1514,IDUKKI,KERALA
24.64822306,77.16645959,0.600998471,1515,GUNA,MADHYA_PRADESH
20.16374499,77.91321372,0.641333714,1516,YAVATMAL,MAHARASHTRA
24.96072119,85.16095399,0.556191068,1517,GAYA,BIHAR
23.91601781,76.79510714,0.541464464,1518,RAJGARH,MADHYA_PRADESH
12.6209829,79.99245239,0.716250191,1519,CHENGALPATTU,TAMIL_NADU
16.65935128,80.82157568,0.610413943,1520,KRISHNA,ANDHRA_PRADESH
22.80453933,70.93674203,0.663795412,1521,MORBI,GUJARAT
16.431625,81.4525,0.660808782,1522,WEST_GODAVARI,ANDHRA_PRADESH
19.20781424,74.76744175,0.687335664,1523,AHAMADNAGAR,MAHARASHTRA
15.07972901,76.73463714,0.58655802,1524,BALLARI,KARNATAKA
10.50836264,76.14233339,0.798452158,1525,TRISSUR,KERALA
24.81975,86.409625,0.527417194,1526,JAMUI,BIHAR
12.93222975,79.94985959,0.734422436,1527,KANCHIPURAM,TAMIL_NADU
23.86490908,88.14240474,0.629505588,1528,MURSHIDABAD,WEST_BENGAL
22.66542776,71.21390447,0.580034819,1529,SURENDRANAGAR,GUJARAT
23.14000213,72.40068782,0.638272208,1530,MAHESANA,GUJARAT
23.51297143,71.58001264,0.528188739,1531,PATAN,GUJARAT
22.90974125,72.13041684,0.548422261,1532,AHMADABAD,GUJARAT
21.19980918,71.36439575,0.600496064,1533,AMRELI,GUJARAT
19.13413989,84.39075422,0.538441593,1534,GANJAM,ODISHA
26.28785332,90.31663073,0.597352811,1535,KOKRAJHAR,ASSAM
23.61707001,68.79341954,0.588554934,1536,KACHCHH,GUJARAT
22.33711951,72.1474971,0.620873524,1537,AHMADABAD,GUJARAT
16.48279624,78.1988123,0.627994887,1538,NAGARKURNOOL,TELANGANA
15.11518396,76.59640566,0.643616626,1539,BALLARI,KARNATAKA
13.70946429,76.84388619,0.661089022,1540,TUMAKURU,KARNATAKA
25.71275694,85.44586691,0.594017477,1541,VAISHALI,BIHAR
13.12253289,80.18122482,0.735475709,1542,CHENNAI,TAMIL_NADU
26.05350954,75.75911661,0.609415361,1543,TONK,RAJASTHAN
9.481431782,76.47674247,0.691960573,1544,ALAPPUZHA,KERALA
24.28445961,75.53100112,0.617810464,1545,MANDSAUR,MADHYA_PRADESH
15.62097293,74.09520721,0.634252089,1546,NORTH_GOA,GOA
20.79145066,76.0512881,0.630777925,1547,BULDHANA,MAHARASHTRA
20.33488869,75.82728959,0.577885817,1548,JALNA,MAHARASHTRA
25.51701493,78.66613228,0.563755214,1549,JHANSI,UTTAR_PRADESH
18.90965805,75.73133974,0.727731046,1550,BID,MAHARASHTRA
15.8348931,80.83945627,0.611102365,1551,GUNTUR,ANDHRA_PRADESH
25.22257873,73.04230628,0.646304796,1552,PALI,RAJASTHAN
9.023250289,76.52923909,0.809462163,1553,KOLLAM,KERALA
25.00103674,74.55897453,0.667415711,1554,CHITTAURGARH,RAJASTHAN
14.7999356,76.78133966,0.645182813,1555,CHITRADURGA,KARNATAKA
19.03398996,75.5167718,0.63817298,1556,BID,MAHARASHTRA
23.04542937,70.05362922,0.7218028,1557,KACHCHH,GUJARAT
13.3031913,76.96249148,0.665241211,1558,TUMAKURU,KARNATAKA
18.85456993,75.07743419,0.667335107,1559,BID,MAHARASHTRA
26.025,74.0675,0.614206406,1560,PALI,RAJASTHAN
20.64413493,86.38276743,0.600714023,1561,JAJAPUR,ODISHA
22.42022784,72.15254727,0.641514336,1562,AHMADABAD,GUJARAT
25.26068648,74.46525759,0.648336153,1563,BHILWARA,RAJASTHAN
20.91191429,75.11308836,0.616007646,1564,JALGAON,MAHARASHTRA
16.63067151,81.25774768,0.671945425,1565,WEST_GODAVARI,ANDHRA_PRADESH
26.60891848,93.23203317,0.504676787,1566,NAGAON,ASSAM
24.25542552,85.15228389,0.588245708,1567,CHATRA,JHARKHAND
14.8291736,79.8478583,0.571472102,1568,POTTI_SRIRAMULU_NELLORE,ANDHRA_PRADESH
14.08303122,76.24074816,0.619629744,1569,CHITRADURGA,KARNATAKA
19.8179149,85.68616134,0.623406796,1570,PURI,ODISHA
24.90517341,92.6147046,0.563723629,1571,CACHAR,ASSAM
26.04675,90.37925,0.599732159,1572,GOALPARA,ASSAM
24.90543839,92.54771583,0.5945581,1573,CACHAR,ASSAM
12.83143866,79.78412454,0.726536071,1574,KANCHIPURAM,TAMIL_NADU
12.66270432,77.16485037,0.689358647,1575,RAMANAGARAM,KARNATAKA
17.28589391,75.41059488,0.600466634,1576,SOLAPUR,MAHARASHTRA
26.79948813,76.32910337,0.657259571,1577,DAUSA,RAJASTHAN
12.34114005,79.3124571,0.613400069,1578,VILLUPURAM,TAMIL_NADU
26.37199441,92.27507509,0.557243505,1579,MARIGAON,ASSAM
34.12448921,74.63180898,0.715116873,1580,BARAMULA,JAMMU_AND_KASHMIR
13.75073132,77.56986012,0.630448961,1581,ANANTAPUR,ANDHRA_PRADESH
9.434121954,76.49697376,0.713523869,1582,ALAPPUZHA,KERALA
22.099625,71.1655,0.610215469,1583,RAJKOT,GUJARAT
17.18048883,82.35930219,0.63403149,1584,EAST_GODAVARI,ANDHRA_PRADESH
8.431839016,78.05780822,0.676881412,1585,TUTICORIN,TAMIL_NADU
25.89526529,86.21792926,0.556810043,1586,DARBHANGA,BIHAR
21.93102856,79.65961544,0.559935251,1587,SEONI,MADHYA_PRADESH
14.66037431,79.82898524,0.611665803,1588,POTTI_SRIRAMULU_NELLORE,ANDHRA_PRADESH
16.97921889,79.85759584,0.645063379,1589,SURYAPET,TELANGANA
12.68375293,80.14505548,0.686824051,1590,CHENGALPATTU,TAMIL_NADU
24.78936026,82.27823247,0.469837151,1591,MIRZAPUR,UTTAR_PRADESH
16.53438537,78.22874228,0.651333804,1592,NAGARKURNOOL,TELANGANA
15.02485086,79.74756314,0.575452437,1593,POTTI_SRIRAMULU_NELLORE,ANDHRA_PRADESH
10.48223074,76.19298299,0.746818542,1594,TRISSUR,KERALA
24.90756744,92.63962664,0.563426251,1595,CACHAR,ASSAM
24.45507039,77.68749836,0.544454275,1596,ASHOKNAGAR,MADHYA_PRADESH
19.97706278,85.65200465,0.615655294,1597,PURI,ODISHA
17.3705868,82.72366308,0.665759496,1598,VISAKHAPATNAM,ANDHRA_PRADESH
25.64086052,78.15824869,0.561936009,1599,SHIVPURI,MADHYA_PRADESH
22.83948559,71.76759184,0.630604386,1600,SURENDRANAGAR,GUJARAT
22.15747791,71.78829603,0.605585623,1601,BOTAD,GUJARAT
19.91975,72.999625,0.627022485,1602,PALGHAR,MAHARASHTRA
12.99502053,79.52250665,0.616336057,1603,RANIPPETTAI,TAMIL_NADU
24.76944962,77.86295753,0.576876041,1604,ASHOKNAGAR,MADHYA_PRADESH
23.20480071,84.47816904,0.547500053,1605,GUMLA,JHARKHAND
9.335686278,78.86434603,0.700501123,1606,RAMANATHAPURAM,TAMIL_NADU
23.42174361,69.34986334,0.452516886,1607,KACHCHH,GUJARAT
23.417875,69.1736875,0.505839903,1608,KACHCHH,GUJARAT
15.21619748,78.09555602,0.592073802,1609,KURNOOL,ANDHRA_PRADESH
22.78018077,88.90589512,0.639522417,1610,NORTH_TWENTY_FOUR_PARGANAS,WEST_BENGAL
14.89838835,79.90431083,0.663968229,1611,POTTI_SRIRAMULU_NELLORE,ANDHRA_PRADESH
21.45115323,78.5597771,0.644679031,1612,NAGPUR,MAHARASHTRA
27.49039484,76.13814947,0.633203937,1613,JAIPUR,RAJASTHAN
17.20826333,77.83817219,0.620334794,1614,VIKARABAD,TELANGANA
22.40858702,75.75152669,0.582971298,1615,INDORE,MADHYA_PRADESH
18.7111537,77.0186922,0.588641531,1616,LATUR,MAHARASHTRA
26.83755975,76.65069373,0.655249754,1617,DAUSA,RAJASTHAN
26.06217695,85.75193177,0.586896186,1618,DARBHANGA,BIHAR
17.75523921,74.4939964,0.627805246,1619,SATARA,MAHARASHTRA
10.12325,77.143875,0.668898408,1620,IDUKKI,KERALA
21.04378871,79.72993568,0.588948018,1621,BHANDARA,MAHARASHTRA
13.66252872,77.71939265,0.614647627,1622,CHIK_BALLAPUR,KARNATAKA
25.75429599,73.56922216,0.615949167,1623,PALI,RAJASTHAN
13.79185889,76.19562334,0.621857859,1624,CHITRADURGA,KARNATAKA
20.11403003,77.28421147,0.613991596,1625,WASHIM,MAHARASHTRA
13.28199816,80.02642783,0.68344443,1626,TIRUVALLUR,TAMIL_NADU
16.99831777,74.09717041,0.626658563,1627,SANGLI,MAHARASHTRA
15.28812512,79.7888606,0.577609504,1628,PRAKASAM,ANDHRA_PRADESH
17.01210191,79.96238285,0.659993361,1629,SURYAPET,TELANGANA
19.92897786,85.7400926,0.597455956,1630,PURI,ODISHA
20.5365054,77.8864923,0.596794121,1631,YAVATMAL,MAHARASHTRA
13.32443216,79.97901629,0.682986336,1632,TIRUVALLUR,TAMIL_NADU
13.82248832,76.2033352,0.628407608,1633,CHITRADURGA,KARNATAKA
25.06777622,77.96053525,0.554899883,1634,SHIVPURI,MADHYA_PRADESH
14.2556012,79.93315891,0.616644165,1635,POTTI_SRIRAMULU_NELLORE,ANDHRA_PRADESH
23.43498014,80.43644179,0.56607859,1636,KATNI,MADHYA_PRADESH
33.42714928,78.48752829,,1637,LEH,LADAKH
25.69310269,85.85685402,0.594357596,1638,SAMASTIPUR,BIHAR
21.49893291,70.75845722,0.612153669,1639,JUNAGADH,GUJARAT
24.07633547,77.31970563,0.553482299,1640,VIDISHA,MADHYA_PRADESH
20.00986029,74.11577398,0.683266446,1641,NASHIK,MAHARASHTRA
19.69547161,79.04691053,0.589100469,1642,CHANDRAPUR,MAHARASHTRA
17.85134372,78.05544156,0.642225069,1643,SANGAREDDY,TELANGANA
12.27528101,76.20611619,0.63540734,1644,MYSURU,KARNATAKA
10.62495291,76.80425303,0.67872172,1645,PALAKKAD,KERALA
18.4353165,73.243281,0.605505286,1646,RAYGAD,MAHARASHTRA
16.66176323,81.30807766,0.645131356,1647,KRISHNA,ANDHRA_PRADESH
13.09040301,76.74914468,0.648030427,1648,TUMAKURU,KARNATAKA
17.21113946,75.52279396,0.627081009,1649,SANGLI,MAHARASHTRA
18.70594964,76.49308574,0.669096188,1650,BID,MAHARASHTRA
14.78172721,79.99134957,0.672201974,1651,POTTI_SRIRAMULU_NELLORE,ANDHRA_PRADESH
24.15074535,71.27063385,0.435327363,1652,KACHCHH,GUJARAT
